frame,DetObj#,x,y,z,v
202,1,0.0,1.227250099182129,0.0,0.9200800061225891
202,2,0.0,0.5867500305175781,0.0,0.8492400050163269
202,3,0.0,1.125,0.0,0.9200800061225891
202,4,0.0,0.5492500066757202,0.0,0.8492400050163269
202,5,-0.9531851410865784,0.47320014238357544,0.7923290729522705,1.5831199884414673
207,0,-2.572627305984497,3.1813406944274902,0.3692210912704468,4.613840103149414
214,0,-3.078514575958252,2.70440673828125,0.2873077690601349,-1.7371200323104858
214,1,-2.9459075927734375,2.5361740589141846,1.117789626121521,0.4737600088119507
216,0,-1.201467514038086,1.794425368309021,0.7156389355659485,1.2633600234985352
223,0,0.013487177900969982,0.4494377374649048,0.0179952010512352,0.3600800037384033
223,1,2.041414260864258,2.9839272499084473,1.319727897644043,-2.936079978942871
227,0,-1.201467514038086,1.794425368309021,0.7156389355659485,-5.8430399894714355
234,0,2.049626588821411,3.4981517791748047,2.5987329483032227,5.505080223083496
251,0,0.0,4.094250202178955,0.0,5.95028018951416
256,0,0.16319656372070312,2.0356035232543945,1.1156233549118042,-4.898600101470947
316,0,-0.025273261591792107,1.263494610786438,0.02527831494808197,0.3158400058746338
316,1,-0.026521997526288033,1.3259230852127075,0.053075842559337616,0.3158400058746338
316,2,-0.012637262232601643,1.2636841535568237,0.02527831494808197,0.3158400058746338
316,3,-0.013261661864817142,1.3261220455169678,0.053075842559337616,0.3158400058746338
321,0,1.349294662475586,2.059462308883667,2.9183990955352783,-8.870400428771973
321,1,-1.7157710790634155,2.73669695854187,2.1627144813537598,-8.67888069152832
321,2,-0.04405219852924347,0.5494773387908936,0.41042259335517883,0.6171200275421143
324,0,-0.23495468497276306,1.1023364067077637,0.045107968151569366,-0.6316800117492676
324,1,0.012937678024172783,0.32326945662498474,0.2725040912628174,-0.9321200251579285
324,2,0.05869876965880394,0.9771385788917542,0.5604807734489441,-1.0010000467300415
324,3,-2.107746124267578,2.6604418754577637,2.322092056274414,7.952840328216553
324,4,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
324,5,-0.15027210116386414,0.7413156628608704,0.05303416773676872,-0.3158400058746338
324,6,-0.1625463217496872,0.8018662333488464,0.07383523136377335,0.3158400058746338
324,7,-0.11926335841417313,0.6201303005218506,0.025273259729146957,0.3158400058746338
324,8,-0.13098259270191193,0.6810664534568787,0.04862776771187782,0.3158400058746338
324,9,-0.1428515762090683,0.7427812814712524,0.05303416773676872,-0.3158400058746338
324,10,-0.1545196771621704,0.8034515380859375,0.07383523136377335,0.3158400058746338
324,11,-0.11305619031190872,0.6212918758392334,0.025273259729146957,0.3158400058746338
324,12,-0.12416548281908035,0.6823421716690063,0.04862776771187782,0.3158400058746338
324,13,-0.11340592801570892,0.867433488368988,0.13221539556980133,0.3158400058746338
324,14,-0.10472606867551804,0.8685241937637329,0.13221539556980133,0.3158400058746338
324,15,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
328,0,-0.23963186144828796,0.8333446383476257,0.17577269673347473,-0.4737600088119507
328,1,-0.13121344149112701,0.6156138777732849,0.05680324137210846,-0.3158400058746338
328,2,-0.14434516429901123,0.6772239804267883,0.06248806044459343,-0.3158400058746338
328,3,-0.15692803263664246,0.7362589240074158,0.09077178686857224,-0.3158400058746338
328,4,-0.10028159618377686,0.6214024424552917,0.05680324137210846,0.3158400058746338
328,5,-0.11031768471002579,0.6835918426513672,0.06248806044459343,-0.3158400058746338
328,6,-0.1203141137957573,0.7455354332923889,0.06815040856599808,-0.3158400058746338
328,7,-0.12993870675563812,0.8051750063896179,0.09834358096122742,0.3158400058746338
328,8,-0.08464895188808441,0.5600875616073608,0.05111842602491379,0.3158400058746338
328,9,-0.09406265616416931,0.6223741769790649,0.05680324137210846,0.3158400058746338
328,10,-0.10347636044025421,0.6846608519554138,0.06248806044459343,0.3158400058746338
328,11,-0.11285286396741867,0.7467013001441956,0.06815040856599808,0.3158400058746338
328,12,-1.8250197172164917,1.882107138633728,1.9114803075790405,-4.793600082397461
328,13,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
328,14,-2.6718602180480957,5.8258562088012695,0.7728320956230164,0.8604400157928467
328,15,1.9053399562835693,2.6132237911224365,2.2125513553619385,5.891479969024658
332,0,0.010270954109728336,0.3422624170780182,0.9970928430557251,-4.721920013427734
332,1,-0.16705317795276642,0.8686217069625854,0.3128942847251892,-4.864439964294434
336,0,0.013487177900969982,0.4494377374649048,0.0179952010512352,0.3600800037384033
336,1,2.041414260864258,2.9839272499084473,1.319727897644043,-2.936079978942871
341,0,-0.15696147084236145,0.42999789118766785,0.0,3.1567201614379883
341,1,-0.2977825701236725,0.7244350910186768,0.0,4.877320289611816
341,2,-0.20059522986412048,0.5495330691337585,0.0,-7.165200233459473
341,3,-0.20033805072307587,0.5488285422325134,0.0,-1.4308000802993774
341,4,-1.9792182445526123,3.801723003387451,0.1286206990480423,0.0
345,0,-0.06912826746702194,0.6889768838882446,0.06248806044459343,0.3158400058746338
345,1,-0.06787458807229996,0.7521247863769531,0.06815040856599808,0.3158400058746338
352,0,0.00626237690448761,0.3130771219730377,0.22355327010154724,0.28700000047683716
367,0,-0.05675780773162842,0.6289386749267578,0.025273259729146957,0.3158400058746338
367,1,-0.062438078224658966,0.691882312297821,0.027802584692835808,0.3158400058746338
371,0,-0.12050719559192657,0.7467319369316101,0.05303416773676872,0.3158400058746338
371,1,-0.48994898796081543,4.063291549682617,0.1637963205575943,-0.3158400058746338
382,0,-1.446777582168579,1.6832220554351807,0.7355352640151978,-0.7896000146865845
384,0,-0.6611076593399048,2.823516607284546,0.2033238559961319,0.0
384,1,-0.6328399181365967,2.829986333847046,0.2033238559961319,0.0
387,0,2.727407932281494,0.9062451720237732,1.249142050743103,-0.21503999829292297
387,1,-1.2722643613815308,1.7449439764022827,0.7156389355659485,-1.8950400352478027
387,2,2.713097333908081,4.630515098571777,0.8111128211021423,-0.9142000079154968
387,3,0.007694486994296312,0.3846730589866638,0.0,0.28700000047683716
387,4,0.0,3.328000068664551,0.0,0.0
387,5,0.06539089232683182,0.6517277956008911,0.0,2.569000005722046
387,6,-0.02594078704714775,0.5183833241462708,0.33268314599990845,0.6370000243186951
387,7,0.01323919277638197,0.3308032751083374,0.5640124082565308,0.7786800265312195
387,8,0.035395607352256775,0.884418249130249,1.5079138278961182,0.7078400254249573
387,9,0.015531758777797222,0.38808685541152954,0.6616796851158142,0.7786800265312195
387,10,0.012809018604457378,0.32005468010902405,0.5456863045692444,0.6370000243186951
387,11,0.030253781005740166,0.7559410929679871,1.288863182067871,0.7078400254249573
387,12,1.021389365196228,0.761734127998352,2.1706717014312744,4.6113200187683105
387,13,0.17363731563091278,4.338617324829102,0.30444374680519104,0.35840001702308655
387,14,0.0,2.56000018119812,0.0,0.0
392,0,-0.05676890164613724,0.5657954812049866,0.011374241672456264,0.3158400058746338
392,1,0.013487177900969982,0.4494377374649048,0.0179952010512352,0.3600800037384033
403,0,-0.08783432096242905,0.6232836842536926,0.05680324137210846,0.3158400058746338
403,1,-0.08990741521120071,0.6876951456069946,0.04862776771187782,0.3158400058746338
403,2,-0.08159719407558441,0.6241308450698853,0.05680324137210846,-0.3158400058746338
403,3,-0.08976336568593979,0.6865932941436768,0.06248806044459343,0.3158400058746338
403,4,-0.06218371540307999,0.5630245804786682,0.05111842602491379,-0.3158400058746338
403,5,0.47158679366111755,1.772739052772522,1.365786075592041,-3.3804399967193604
403,6,0.02554074302315712,0.31857794523239136,0.015993334352970123,0.2886800169944763
403,7,0.0,0.6659666895866394,0.006659889128059149,4.802560329437256
403,8,0.0,2.293635368347168,0.022937117144465446,0.7168000340461731
406,0,0.0,4.104000091552734,0.0,5.5064802169799805
411,0,2.1281633377075195,2.0259439945220947,0.2060166597366333,4.613840103149414
416,0,1.7858494520187378,4.223931312561035,1.5707985162734985,-4.832520008087158
423,0,-0.119066521525383,0.6191067695617676,0.04420388117432594,-0.3158400058746338
423,1,-0.11286959797143936,0.6202664971351624,0.04420388117432594,-0.3158400058746338
423,2,2.032895565032959,2.2263922691345215,2.24470853805542,-6.624800205230713
432,0,-0.04419504478573799,0.6303262114524841,0.012639157474040985,-0.3158400058746338
432,1,-0.04861804097890854,0.6934086680412292,0.013904073275625706,0.3158400058746338
435,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
437,0,-0.47563350200653076,3.9445691108703613,2.546658515930176,0.16380000114440918
437,1,0.7449415922164917,2.3255624771118164,1.6706359386444092,0.6879600286483765
439,0,-0.06247556209564209,0.6922976970672607,0.013904073275625706,0.3158400058746338
439,1,-0.04544239118695259,0.5668176412582397,0.011374241672456264,-0.3158400058746338
439,2,-0.05049598589539528,0.6298527717590332,0.012639157474040985,0.3158400058746338
439,3,-0.05554957687854767,0.6928878426551819,0.013904073275625706,0.3158400058746338
439,4,-0.03977204114198685,0.5672436952590942,0.011374241672456264,-0.3158400058746338
439,5,-0.04419504478573799,0.6303262114524841,0.012639157474040985,0.3158400058746338
439,6,-0.04861804097890854,0.6934086680412292,0.013904073275625706,0.3158400058746338
439,7,0.0,3.848750114440918,0.0,-2.936079978942871
439,8,1.9542945623397827,2.8565847873687744,1.2634069919586182,-3.6582000255584717
442,0,0.71222323179245,0.9176895022392273,2.5275912284851074,-4.834199905395508
445,0,-0.10572393983602524,0.7502307295799255,0.030321914702653885,0.3158400058746338
445,1,-0.09011011570692062,0.6892455816268921,0.013904073275625706,-0.3158400058746338
445,2,-0.06803185492753983,0.5642082691192627,0.022743934765458107,0.3158400058746338
445,3,-0.0755975991487503,0.6269532442092896,0.025273259729146957,-0.3158400058746338
469,0,2.0937328338623047,3.1270484924316406,0.5687615275382996,-7.930160045623779
469,1,-2.5896377563476562,3.202375888824463,0.08237951248884201,-6.926360130310059
479,0,-0.278201699256897,0.35115209221839905,0.0,-3.0766401290893555
479,1,3.0102508068084717,2.4885013103485107,1.935058832168579,-4.95851993560791
479,2,-1.171642780303955,1.7498812675476074,2.083289384841919,-4.943120002746582
479,3,-3.6295812129974365,2.279592752456665,0.1286206990480423,0.0005600000149570405
479,4,0.10972730815410614,0.30059927701950073,0.0,0.0
479,5,0.27260127663612366,0.5790411233901978,0.0,0.0002800000074785203
482,0,1.4155874252319336,2.1142194271087646,2.8385796546936035,3.8043601512908936
487,0,-0.06308210641145706,0.6287169456481934,0.012639157474040985,-1.579200029373169
487,1,-0.06935366243124008,0.6912233829498291,0.027802584692835808,-1.579200029373169
487,2,-0.0755133107304573,0.7526143193244934,0.05303416773676872,-0.3158400058746338
487,3,-0.2773897051811218,2.7646448612213135,0.11120034009218216,0.4737600088119507
487,4,-0.4719028174877167,5.2291998863220215,0.10502299666404724,-1.1054400205612183
490,0,-3.7741451263427734,5.286591529846191,0.45543286204338074,3.421880006790161
492,0,-3.8001456260681152,1.9822449684143066,0.1286206990480423,0.0002800000074785203
492,1,-0.4024275541305542,0.4976465702056885,0.0,0.0
495,0,-0.6746066212654114,3.9299728870391846,0.07975968718528748,-9.001160621643066
495,1,1.9695079326629639,2.7587661743164062,2.318986654281616,-4.466279983520508
495,2,-2.269618272781372,2.864760398864746,1.9027611017227173,-6.183239936828613
502,0,0.007694486994296312,0.3846730589866638,0.0,0.28700000047683716
508,0,-2.777644395828247,2.11506986618042,0.0,4.357640266418457
508,1,-2.5670254230499268,3.047679901123047,0.2793866991996765,-4.817399978637695
508,2,-0.30903124809265137,0.46154677867889404,0.3800043761730194,-4.9232401847839355
515,0,-0.034720223397016525,0.6938257217407227,0.027802584692835808,0.3158400058746338
517,0,-0.03474106639623642,0.6942422986030579,0.013904073275625706,0.3158400058746338
517,1,-0.03788912668824196,0.7571510076522827,0.01516398973762989,-1.1054400205612183
517,2,-0.04102504253387451,0.819817066192627,0.032851241528987885,-1.1054400205612183
517,3,-0.027797024697065353,0.6945549845695496,0.013904073275625706,0.3158400058746338
517,4,-0.0302976593375206,0.7570374608039856,0.030321914702653885,-1.1054400205612183
517,5,0.0,4.001250267028809,0.0,4.51584005355835
517,6,0.3425200283527374,4.27236270904541,0.1286206990480423,0.0002800000074785203
517,7,0.27260127663612366,0.5790411233901978,0.0,0.0
517,8,-0.15349534153938293,0.42050236463546753,0.01791522279381752,-8.025360107421875
517,9,0.0,0.64000004529953,0.0,0.0
517,10,1.1424617767333984,3.4474904537200928,2.5383758544921875,-5.220040321350098
517,11,3.1628260612487793,2.8925654888153076,0.1286206990480423,0.0002800000074785203
520,0,-1.763463020324707,0.5664344429969788,1.3504672050476074,4.26747989654541
523,0,-0.17979663610458374,0.7347133755683899,0.05303416773676872,0.4737600088119507
523,1,-0.19479450583457947,0.796000063419342,0.0574580542743206,0.4737600088119507
523,2,-0.14349865913391113,0.6128666400909424,0.05680324137210846,0.4737600088119507
523,3,-0.15811321139335632,0.6752837300300598,0.04862776771187782,0.4737600088119507
523,4,-0.17244063317775726,0.7364745736122131,0.05303416773676872,0.4737600088119507
523,5,-0.18682488799095154,0.7979081273078918,0.0574580542743206,0.4737600088119507
523,6,-0.15135258436203003,0.676831066608429,0.04862776771187782,0.4737600088119507
523,7,-3.0012669563293457,5.493782043457031,1.3342996835708618,0.28672000765800476
523,8,0.0,2.752000093460083,0.0,0.0
523,9,0.06539761275053024,0.35938772559165955,0.7358165383338928,4.122440338134766
523,10,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
526,0,-3.370434284210205,1.631416916847229,1.8088041543960571,-0.6451200246810913
526,1,-2.9151577949523926,5.738884925842285,0.5808850526809692,-0.43007999658584595
526,2,-0.827340304851532,2.7724695205688477,2.2922143936157227,-4.847360134124756
526,3,2.937988758087158,3.7855565547943115,2.1399269104003906,-4.777359962463379
526,4,-0.5736157298088074,0.6035192012786865,1.6771957874298096,-4.766720294952393
526,5,-0.08172813802957535,0.6251324415206909,0.04420388117432594,-9.001160621643066
530,0,-0.1624424308538437,0.6106363534927368,0.012639157474040985,-0.4737600088119507
530,1,-0.17869950830936432,0.6717482805252075,0.013904073275625706,-0.4737600088119507
530,2,-0.19489236176013947,0.7326186895370483,0.01516398973762989,-0.4737600088119507
530,3,-0.05771520361304283,0.8231558203697205,1.2851366996765137,0.8492400050163269
530,4,-0.04263688623905182,0.6081032156944275,0.9493896961212158,0.9200800061225891
530,5,-0.02296704612672329,0.3275645971298218,0.5114040374755859,0.7786800265312195
530,6,-0.06185324490070343,0.8821740746498108,1.3772777318954468,0.8492400050163269
530,7,-0.043250974267721176,0.6168615818023682,0.9630635976791382,0.9200800061225891
530,8,-0.6769488453865051,0.7413827776908875,0.040179282426834106,-4.725560188293457
530,9,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
530,10,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
530,11,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
530,12,0.007694486994296312,0.3846730589866638,0.0,0.28700000047683716
530,13,0.18895560503005981,4.721370697021484,0.3313017785549164,0.35840001702308655
530,14,0.8743482232093811,1.103621006011963,0.0,0.7459200024604797
530,15,0.0,0.9600000381469727,0.0,0.0
530,16,0.06539089232683182,0.6517277956008911,0.0,2.569000005722046
544,0,-0.1981949359178543,0.5429574251174927,0.0,-2.7210400104522705
544,1,-0.17260554432868958,0.4199087619781494,0.0,6.454280376434326
544,2,-0.15421830117702484,0.4224829077720642,0.0,-0.06887999922037125
544,3,-2.9462225437164307,2.3379786014556885,2.742321729660034,-4.454800128936768
544,4,-0.2997799813747406,4.275574207305908,0.1286206990480423,0.0
544,5,0.17686763405799866,0.6150755286216736,0.0,0.0
563,0,0.004228026140481234,0.4227885603904724,0.01268809661269188,-1.6475200653076172
563,1,0.003973480314016342,0.3973347842693329,0.14504577219486237,-1.6480799913406372
563,2,-0.09717535227537155,0.8798463344573975,2.346057176589966,-4.896359920501709
563,3,0.047312237322330475,0.36188778281211853,0.21384060382843018,-1.93340003490448
563,4,0.007653688546270132,0.38263341784477234,0.180172398686409,-1.8625600337982178
563,5,0.028264420107007027,0.40311771631240845,0.12500503659248352,-1.8625600337982178
566,0,0.0,4.421500205993652,0.0,0.0
566,1,3.2109344005584717,2.200474262237549,0.4299193024635315,-4.75383996963501
569,0,1.9465687274932861,2.6144447326660156,2.4268531799316406,-0.001120000029914081
569,1,0.2090892493724823,1.1490343809127808,2.352552652359009,4.122440338134766
574,0,-0.09011011570692062,0.6892455816268921,0.013904073275625706,0.3158400058746338
574,1,-0.08321326971054077,0.6901121735572815,0.013904073275625706,0.3158400058746338
574,2,0.0,4.533750057220459,0.0,0.0
574,3,-0.2997799813747406,4.275574207305908,0.1286206990480423,0.0
574,4,0.22545550763607025,0.5989740490913391,0.0,0.0
574,5,-1.1592358350753784,5.183967590332031,0.0,0.03976000100374222
582,0,0.0,3.848750114440918,0.0,-2.936079978942871
582,1,1.9542945623397827,2.8565847873687744,1.2634069919586182,-3.6582000255584717
587,0,-0.17563208937644958,0.8664203882217407,0.035380564630031586,-0.3158400058746338
587,1,0.0,4.847750186920166,0.0,4.085760116577148
590,0,-3.0359153747558594,2.264132022857666,2.761321783065796,1.8905600309371948
593,0,1.9465687274932861,2.6144447326660156,2.4268531799316406,-0.001120000029914081
593,1,1.3888713121414185,4.05480432510376,0.1286206990480423,0.0005600000149570405
593,2,0.4409097731113434,0.4638950824737549,0.0,0.0002800000074785203
19,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
21,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
25,0,-0.28007450699806213,0.7917594313621521,0.2783127725124359,0.3158400058746338
25,1,-0.2871159017086029,0.8963198661804199,0.11348717659711838,-0.3158400058746338
26,0,-0.3223241865634918,0.8830111026763916,0.12289317697286606,-0.3158400058746338
26,1,-0.26428699493408203,0.7715849280357361,0.09834358096122742,-0.3158400058746338
28,0,0.2997799813747406,4.275574207305908,0.1286206990480423,0.0002800000074785203
31,0,0.0,1.224250078201294,0.0,0.9909200072288513
31,1,0.0,1.03125,0.0,0.9909200072288513
31,2,0.0,1.5632500648498535,0.0,1.0617600679397583
31,3,0.0,0.8595000505447388,0.0,0.9909200072288513
31,4,0.007694486994296312,0.3846730589866638,0.0,0.28700000047683716
31,5,1.271779179573059,1.605266809463501,0.0,0.7459200024604797
31,6,0.0,5.504000186920166,0.0,0.0
31,7,0.06539089232683182,0.6517277956008911,0.0,2.569000005722046
31,8,0.0,1.224250078201294,0.0,0.9909200072288513
31,9,0.0,1.03125,0.0,0.9909200072288513
31,10,0.0,1.5632500648498535,0.0,1.0617600679397583
31,11,0.0,0.8595000505447388,0.0,0.9909200072288513
31,12,0.0,1.3782501220703125,0.0,1.0617600679397583
31,13,-2.0097014904022217,2.3860015869140625,2.6276028156280518,3.8236801624298096
31,14,2.289452075958252,3.2069246768951416,1.1758354902267456,0.0
37,0,-0.29371178150177,0.47905606031417847,1.4453595876693726,-4.679080009460449
53,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
53,1,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
53,2,0.013487177900969982,0.4494377374649048,0.0179952010512352,0.3600800037384033
53,3,2.041414260864258,2.9839272499084473,1.319727897644043,-2.936079978942871
53,4,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
53,5,0.02554074302315712,0.31857794523239136,0.015993334352970123,0.2886800169944763
53,6,0.0,0.6660000085830688,0.0,4.802560329437256
53,7,0.0,2.293750047683716,0.0,0.7168000340461731
53,8,0.02554074302315712,0.31857794523239136,0.015993334352970123,0.2886800169944763
53,9,0.0,0.6660000085830688,0.0,4.802560329437256
60,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
65,0,-0.381700724363327,0.9285882115364075,0.12105897068977356,-0.3158400058746338
65,1,-0.3242710828781128,0.8883445858955383,0.06630582362413406,-0.3158400058746338
65,2,-0.29499372839927673,0.8339354991912842,0.01769382134079933,-0.3158400058746338
70,0,-1.2715078592300415,1.8192495107650757,0.7355352640151978,-3.3163201808929443
70,1,-1.2193512916564941,1.7823209762573242,0.7156389355659485,8.211840629577637
70,2,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
72,0,0.0032143036369234324,0.3214196562767029,0.006429571192711592,0.21615999937057495
74,0,0.02554074302315712,0.31857794523239136,0.015993334352970123,0.2886800169944763
74,1,0.0,0.6660000085830688,0.0,4.802560329437256
74,2,0.0,2.293750047683716,0.0,0.7168000340461731
74,3,0.02554074302315712,0.31857794523239136,0.015993334352970123,0.2886800169944763
74,4,0.0,0.6660000085830688,0.0,4.802560329437256
74,5,0.0,2.293750047683716,0.0,0.7168000340461731
74,6,0.020523499697446823,0.5128138661384583,0.0051324148662388325,0.4309200048446655
74,7,0.013487177900969982,0.4494377374649048,0.0179952010512352,0.3600800037384033
74,8,2.041414260864258,2.9839272499084473,1.319727897644043,-2.936079978942871
80,0,0.19428905844688416,0.8297867774963379,0.5956389904022217,3.0058000087738037
80,1,0.8514392375946045,1.1926440000534058,1.0025227069854736,-7.992880344390869
